create table c (b, a, bn, an, scn);
insert into c values (14,9883293,19762,11108,4498);
insert into c values (43,6362937,1962,1923,3191);
insert into c values (88,5737075,4143,12037,2118);
insert into c values (8,422713,17690,12099,2749);
insert into c values (12,3295208,6748,3526,4616);
insert into c values (88,9328298,3806,12500,3474);
insert into c values (58,2134048,12240,2566,2164);
insert into c values (45,1917808,219,7695,2595);
insert into c values (43,640008,6308,13653,4136);
insert into c values (71,692219,8606,7164,2147);
insert into c values (37,3589848,1487,18589,86);
insert into c values (65,2261916,6148,9566,3954);
insert into c values (66,4256258,4475,13233,1967);
insert into c values (37,9716186,17711,3699,1181);
insert into c values (33,1710978,16814,11495,4312);
insert into c values (97,2067496,11174,9812,218);
insert into c values (31,8612421,8749,13032,2147);
insert into c values (34,1275822,12170,14859,384);
insert into c values (40,2253008,2972,3323,2135);
insert into c values (75,2492490,19045,9284,2520);
insert into c values (33,3521046,1306,9565,3898);
insert into c values (50,2483524,13064,17882,2320);
insert into c values (11,5888447,321,9114,875);
insert into c values (76,6587645,14900,6429,48);
insert into c values (99,326194,17145,4429,791);
insert into c values (50,2271819,16466,8917,2048);
insert into c values (29,3880374,10945,11529,3468);
insert into c values (91,6518317,19187,18205,779);
insert into c values (43,2075913,19251,929,117);
insert into c values (64,9196911,8829,10754,1370);
insert into c values (97,9692498,16258,12364,579);
insert into c values (34,3139524,15956,17902,4168);
insert into c values (54,4210174,14632,11057,3867);
insert into c values (50,3870373,7353,7758,4359);
insert into c values (5,363350,7406,9960,1821);
insert into c values (22,4840541,1860,18222,2222);
insert into c values (86,8395289,16697,11880,4888);
insert into c values (77,6217674,1411,8217,208);
insert into c values (70,6138241,8408,15182,1932);
insert into c values (66,2611598,11892,5973,280);
insert into c values (10,6471674,19660,6371,1095);
insert into c values (18,3622810,8787,2111,3265);
insert into c values (10,9241610,119,11877,3938);
insert into c values (56,9774820,10624,12627,4459);
insert into c values (40,5745493,17853,8427,3270);
insert into c values (2,5831618,19363,14508,4021);
insert into c values (77,494304,1784,654,3248);
insert into c values (58,4217393,360,11273,3764);
insert into c values (43,9211864,5459,10976,1149);
insert into c values (7,1648890,3611,15999,3938);
insert into c values (30,2682584,19174,16320,1937);
insert into c values (82,5031615,9201,1933,2600);
insert into c values (93,2962054,12012,19581,568);
insert into c values (29,6760538,14757,1095,3725);
insert into c values (29,2246585,14600,8286,4804);
insert into c values (46,6642623,931,9533,2511);
insert into c values (68,294517,18113,14024,188);
insert into c values (40,2688023,19458,13439,641);
insert into c values (60,767867,16146,637,219);
insert into c values (99,9618863,5893,6860,227);
insert into c values (94,3671652,1708,17297,1565);
insert into c values (68,7853318,8926,9788,811);
insert into c values (59,7975330,18290,9529,2413);
insert into c values (13,9720742,4425,2941,1665);
insert into c values (25,6877755,6233,12145,2455);
insert into c values (6,3935452,15261,19190,3518);
insert into c values (49,3726847,15684,6360,463);
insert into c values (25,2591960,2954,13324,3345);
insert into c values (94,5504255,3913,3943,1958);
insert into c values (4,4065079,14375,3781,2107);
insert into c values (41,4638122,14824,1669,1546);
insert into c values (2,1673358,6091,7243,3273);
insert into c values (40,109410,19052,17899,1894);
insert into c values (93,4845284,13142,15081,2149);
insert into c values (25,8249680,9349,11642,3250);
insert into c values (67,481378,19720,7818,2310);
insert into c values (85,2615033,7753,14112,2887);
insert into c values (94,6724016,15240,3640,4983);
insert into c values (75,8258284,14650,9188,662);
insert into c values (86,1799273,1337,5690,578);
insert into c values (36,5364619,13901,410,3048);
insert into c values (67,4192112,17931,335,3582);
insert into c values (79,9016617,1689,17159,3363);
insert into c values (19,4697209,14199,4860,770);
insert into c values (83,1005586,8362,11475,2763);
insert into c values (53,1560703,667,6841,1187);
insert into c values (28,6181200,17876,1190,3311);
insert into c values (94,798983,11467,9964,2018);
insert into c values (27,9218439,4560,19016,669);
insert into c values (48,5534322,606,13051,4830);
insert into c values (56,6087390,5106,13826,2901);
insert into c values (37,2304943,18470,292,1215);
insert into c values (41,4284972,13274,4707,4143);
insert into c values (99,5524877,7166,14169,2680);
insert into c values (4,3936582,10734,7534,536);
insert into c values (95,6867716,3639,17632,3174);
insert into c values (17,3584922,7318,19456,1355);
insert into c values (51,3291480,15541,18279,4470);
insert into c values (29,2246202,3246,4129,1097);
insert into c values (43,7928737,18016,4280,1991);
insert into c values (13,9860050,18338,14414,4964);
insert into c values (43,4905902,5746,17193,827);
insert into c values (24,5618311,11958,19539,3804);
insert into c values (1,8983598,10037,7287,1156);
insert into c values (82,2729363,15502,2083,3646);
insert into c values (56,7871034,2017,6476,738);
insert into c values (63,5094551,2519,15646,4043);
insert into c values (88,8703797,14959,10724,4205);
insert into c values (73,2803268,123,12912,4547);
insert into c values (36,2078450,6054,9596,2049);
insert into c values (26,7567311,13131,3816,4768);
insert into c values (91,1787616,746,705,794);
insert into c values (23,9095325,19679,9045,886);
insert into c values (34,8980591,13304,15131,4021);
insert into c values (93,2569761,19428,10780,607);
insert into c values (82,5941584,9369,1271,575);
insert into c values (18,822973,3805,17326,4472);
insert into c values (6,8288660,7791,14305,1436);
insert into c values (72,4228251,7624,13027,3911);
insert into c values (94,6469326,12711,16660,269);
insert into c values (56,7170406,1798,19870,845);
insert into c values (15,7501205,6907,7977,574);
insert into c values (47,6468485,8498,7616,1534);
insert into c values (33,6648965,2913,2228,1156);
insert into c values (66,8233560,18589,5684,3281);
insert into c values (66,2298026,8834,17111,3463);
insert into c values (47,6398193,16336,9298,4956);
insert into c values (34,5082181,2644,2627,4521);
insert into c values (5,7541190,2039,5088,4440);
insert into c values (35,8081598,5936,3851,3841);
insert into c values (51,4298510,3072,9961,3063);
insert into c values (34,9930234,3022,18667,2754);
insert into c values (72,8978233,13004,14247,1751);
insert into c values (4,6373253,617,11274,606);
insert into c values (4,6813838,9396,9318,852);
insert into c values (69,7284063,6983,608,4400);
insert into c values (41,2184664,19324,2536,725);
insert into c values (94,1149228,10140,5694,3386);
insert into c values (47,9748900,12220,10663,1811);
insert into c values (0,9584639,18260,16777,4080);
insert into c values (23,1697011,10648,15455,2446);
insert into c values (0,9594784,4304,11382,3783);
insert into c values (25,7607409,6025,8273,3715);
insert into c values (84,9504007,3964,6298,2997);
insert into c values (84,8363479,17997,18596,4967);
insert into c values (61,2172219,15774,17906,179);
insert into c values (24,596902,10632,19250,2922);
insert into c values (82,9533275,6201,17311,2146);
insert into c values (40,7969999,15592,13859,2110);
insert into c values (10,3571462,14713,7295,4270);
insert into c values (0,2329053,19360,17430,1535);
insert into c values (39,7839936,16251,7423,1190);
insert into c values (37,6412490,2134,1952,4623);
insert into c values (37,9231178,16446,2260,4355);
insert into c values (3,9444943,539,10282,2929);
insert into c values (58,6515938,5457,12932,3649);
insert into c values (78,7053704,14345,726,3142);
insert into c values (12,6417099,5467,9381,788);
insert into c values (95,5006355,8347,6770,832);
insert into c values (41,3410857,1410,15550,2460);
insert into c values (0,175515,7771,2884,3123);
insert into c values (92,3619451,19421,3172,1019);
insert into c values (98,9681337,14736,229,1494);
insert into c values (84,9033400,15867,1829,4954);
insert into c values (88,5082838,14341,8877,1499);
insert into c values (80,4006008,9133,1694,688);
insert into c values (7,4680832,14463,10349,527);
insert into c values (51,3650341,4249,14749,3294);
insert into c values (43,7436659,7926,16254,1788);
insert into c values (41,9682025,18706,18943,1665);
insert into c values (5,9203157,13179,18561,2855);
insert into c values (59,6040573,852,11317,4386);
insert into c values (79,6979546,9075,17368,283);
insert into c values (25,9768621,15951,510,2798);
insert into c values (14,1371886,17134,7839,2813);
insert into c values (54,719689,16398,16183,2375);
insert into c values (2,9656255,18094,2394,3035);
insert into c values (24,2682835,15633,9434,532);
insert into c values (18,8688583,4975,12626,1663);
insert into c values (91,3108989,601,478,1824);
insert into c values (76,7745017,4546,14237,1074);
insert into c values (33,4383995,19966,1710,1235);
insert into c values (80,8992702,14355,1693,2820);
insert into c values (80,5684222,6858,6290,3509);
insert into c values (86,2010733,15098,17924,1159);
insert into c values (89,5571014,13541,4719,2647);
insert into c values (80,8756996,8950,1300,2975);
insert into c values (39,7209551,1210,18871,2211);
insert into c values (36,2017130,17015,5963,2262);
insert into c values (14,8708876,10799,15741,1656);
insert into c values (30,2179024,4481,4635,2280);
insert into c values (53,6149937,3290,12811,478);
insert into c values (98,5232561,15523,16275,2442);
insert into c values (85,162313,10440,17213,1869);
insert into c values (30,5928628,15054,1552,3179);
insert into c values (38,5118149,3947,17666,501);
insert into c values (6,1605082,9791,19735,4754);
insert into c values (50,2832257,15525,1554,1508);
insert into c values (22,5372989,3807,17590,3594);
insert into c values (73,3268631,9047,16070,3545);
insert into c values (26,1868009,3015,19256,3283);
insert into c values (81,5238809,2357,15715,523);
insert into c values (61,644941,4639,10658,3949);
insert into c values (15,9670765,18068,17378,1589);
insert into c values (6,6874574,14280,11613,959);
insert into c values (22,3389731,17469,6073,2831);
insert into c values (10,8770266,16954,18348,503);
insert into c values (40,425906,5669,15665,1527);
insert into c values (66,6062731,13417,17546,2762);
insert into c values (63,3464353,1144,11765,735);
insert into c values (88,7596038,16682,4281,319);
insert into c values (16,5798208,11778,3061,2732);
insert into c values (11,2446744,4641,861,1818);
insert into c values (92,8292033,12062,15834,1838);
insert into c values (37,1711651,8175,7228,3929);
insert into c values (20,8242169,3182,10029,1560);
insert into c values (43,7043887,11886,1490,134);
insert into c values (56,9086067,19244,15510,4527);
insert into c values (14,3526374,6615,9133,3635);
insert into c values (19,1569738,16354,18654,541);
insert into c values (73,921168,12563,7535,3833);
insert into c values (58,6551655,10949,4252,793);
insert into c values (88,862230,2271,15158,3537);
insert into c values (84,1108810,16356,9076,3901);
insert into c values (82,8855295,9682,970,2614);
insert into c values (59,2286543,5839,2252,3774);
insert into c values (62,6353092,16476,541,2586);
insert into c values (89,57215,12586,4597,3239);
insert into c values (15,8291229,14534,8163,894);
insert into c values (46,5778487,16293,18311,2701);
insert into c values (60,8315807,5463,18929,3283);
insert into c values (57,6153276,7106,8617,1345);
insert into c values (60,6703573,14313,12579,3226);
insert into c values (90,2346160,6420,10717,4387);
insert into c values (37,2727724,11638,12084,4109);
insert into c values (89,7538895,13434,10180,58);
insert into c values (68,2151185,8194,19381,4610);
insert into c values (12,4135872,8968,13220,2190);
insert into c values (29,4637968,5963,16207,687);
insert into c values (85,3389746,10159,6007,3304);
insert into c values (15,1189133,11952,553,2258);
insert into c values (57,6670226,9155,14192,230);
insert into c values (98,4628668,15954,16038,89);
insert into c values (28,1465417,11725,9789,47);
insert into c values (67,3876619,11864,1086,3410);
insert into c values (96,4906461,15915,9134,2086);
insert into c values (10,685751,9231,17601,1941);
insert into c values (80,5244535,17138,6377,683);
insert into c values (50,7111261,5931,180,3012);
insert into c values (86,3362498,1684,19668,633);
insert into c values (40,26505,18908,8091,1497);
insert into c values (34,8436788,3334,15274,1370);
insert into c values (83,7684442,13151,2880,4257);
insert into c values (52,6339915,6779,12050,2563);
insert into c values (45,4012598,11275,12754,3411);
insert into c values (94,6843227,1703,2305,422);
insert into c values (88,1732237,11040,15711,3957);
insert into c values (49,1382701,17487,3034,1298);
insert into c values (71,1145009,4072,10599,1501);
insert into c values (24,2946102,19729,13973,1370);
insert into c values (82,2807073,11146,9942,424);
insert into c values (67,1459035,17736,18482,672);
insert into c values (59,3904938,14450,10643,4066);
insert into c values (99,1780817,9202,101,4701);
insert into c values (4,8086403,8641,19546,3254);
insert into c values (75,8400605,18274,11062,4789);
insert into c values (70,1010281,1054,16863,1808);
insert into c values (22,8933612,1622,13683,2968);
insert into c values (35,4750666,4311,18632,4888);
insert into c values (37,6105500,541,4893,2508);
insert into c values (76,3555083,4628,3321,2050);
insert into c values (72,3073086,3195,14658,4562);
insert into c values (85,771431,869,6475,3015);
insert into c values (48,9280881,1375,15213,1935);
insert into c values (1,1160293,4462,5727,2755);
insert into c values (55,7269262,5228,12850,1129);
insert into c values (31,5955999,16833,14837,2659);
insert into c values (10,3674948,7879,405,3961);
insert into c values (57,1571189,10570,12547,4640);
insert into c values (68,4895552,5640,16430,956);
insert into c values (77,665271,18432,5786,189);
insert into c values (83,227293,10907,17009,4004);
insert into c values (66,9017906,14926,5519,4427);
insert into c values (38,9924332,7014,12554,2712);
insert into c values (81,9972128,9903,8717,229);
insert into c values (50,5239841,16390,7157,1319);
insert into c values (64,9680556,14586,2137,3904);
insert into c values (80,6777448,8534,2795,3766);
insert into c values (61,5431334,3871,16635,3485);
insert into c values (69,7305730,13307,14029,1802);
insert into c values (1,330389,18531,14722,850);
insert into c values (49,8585072,14872,7266,2618);
insert into c values (72,7763422,447,19542,1469);
insert into c values (88,5224518,15124,11906,3372);
insert into c values (95,4928344,7189,4815,2254);
insert into c values (8,24467,5847,9056,3455);
insert into c values (35,9035298,10274,7797,1171);
insert into c values (38,2472401,14505,3641,1133);
insert into c values (71,5954360,7653,6069,907);
insert into c values (96,9496083,521,11793,3566);
insert into c values (80,6064983,12844,17003,3540);
insert into c values (58,8070451,8875,6381,436);
insert into c values (99,7507976,112,3678,2335);
insert into c values (38,7966209,10458,10335,2912);
insert into c values (7,4051662,1160,6450,52);
insert into c values (75,2603494,12217,12097,1139);
insert into c values (92,4954081,10914,15931,4827);
insert into c values (29,8939717,14574,15606,290);
insert into c values (15,3181853,12914,2748,1556);
insert into c values (7,6268214,11365,9739,1209);
insert into c values (5,7884363,6356,17086,1114);
insert into c values (14,5480181,17515,3618,4883);
insert into c values (43,9315273,2641,14582,3231);
insert into c values (69,5222905,6719,3427,993);
insert into c values (60,2996733,16473,2756,1737);
insert into c values (36,5789465,10495,10303,833);
insert into c values (65,1925147,17039,1280,253);
insert into c values (90,1352962,1368,15838,929);
insert into c values (22,1446203,10680,11909,4303);
insert into c values (2,592082,19875,19460,4708);
insert into c values (9,4184939,12183,5119,4421);
insert into c values (34,4549705,9722,14558,658);
insert into c values (1,66798,3582,5459,1273);
insert into c values (75,5451418,16689,15972,2021);
insert into c values (92,1087854,11685,16829,403);
insert into c values (8,5992977,13416,14677,4113);
insert into c values (55,134862,11096,14949,4201);
insert into c values (72,630687,2622,6844,1724);
insert into c values (60,6579721,1949,17102,2688);
insert into c values (77,9980657,12477,8494,965);
insert into c values (99,3503660,5091,19565,2605);
insert into c values (57,6898769,1480,16373,4738);
insert into c values (57,8099207,14987,11246,586);
insert into c values (21,3204468,16118,2233,4850);
insert into c values (61,2399020,5775,1787,4181);
insert into c values (61,8320902,13155,3729,3399);
insert into c values (36,1895262,2283,5204,756);
insert into c values (63,3382694,8515,12875,1027);
insert into c values (79,9615355,19033,10963,3412);
insert into c values (71,8775774,9290,4550,2586);
insert into c values (39,8536592,16630,8159,3762);
insert into c values (6,3627659,2448,14296,2412);
insert into c values (82,3086755,12027,218,1498);
insert into c values (41,6813411,18463,17280,3246);
insert into c values (34,244300,5394,12552,4974);
insert into c values (16,5310891,11687,7727,4249);
insert into c values (15,9936887,13719,273,3104);
insert into c values (78,3414249,17933,15413,2469);
insert into c values (3,62247,8467,18898,3156);
insert into c values (36,2734989,11552,6808,1710);
insert into c values (91,1262322,14107,19959,1565);
insert into c values (0,2389497,16720,18415,766);
insert into c values (18,2663082,3955,9984,2965);
insert into c values (36,1065100,4036,14630,4011);
insert into c values (16,5892887,9106,6727,2463);
insert into c values (36,4633731,9102,16539,4134);
insert into c values (70,2871653,7398,13597,1826);
insert into c values (34,3718120,266,16961,1656);
insert into c values (86,5130132,6529,12432,3324);
insert into c values (26,6798228,3362,16997,3506);
insert into c values (2,5510579,13051,15994,2526);
insert into c values (52,3899125,3243,11266,187);
insert into c values (95,5061035,19157,9974,801);
insert into c values (39,666724,16607,13453,3827);
insert into c values (77,6272546,10415,8814,3673);
insert into c values (45,8952796,1462,13916,2914);
insert into c values (47,1585383,14696,1037,31);
insert into c values (20,3336708,3924,10453,3321);
insert into c values (5,4190526,17330,17488,4349);
insert into c values (43,7490344,13251,2063,2888);
insert into c values (28,425603,16070,17973,1194);
insert into c values (57,4301418,11315,11209,1131);
insert into c values (86,4642218,657,9627,3271);
insert into c values (24,9655305,4000,12353,4766);
insert into c values (38,1503755,10779,15641,4585);
insert into c values (64,7967273,3958,6689,1831);
insert into c values (42,9766567,3049,7357,1554);
insert into c values (34,7139021,2779,280,4847);
insert into c values (81,2658729,10918,999,2578);
insert into c values (48,1403085,10806,14223,3104);
insert into c values (55,3610905,12776,16642,3772);
insert into c values (5,9372257,6763,622,2125);
insert into c values (4,3597731,1652,15446,3355);
insert into c values (56,1088522,11249,3141,2745);
insert into c values (44,2337331,8128,16601,1303);
insert into c values (60,9053167,644,14955,406);
insert into c values (71,2700435,12525,2458,4861);
insert into c values (24,5754545,17660,6038,1880);
insert into c values (10,7294003,14196,5196,4558);
insert into c values (79,3925342,15033,14962,2342);
insert into c values (33,5538027,788,18621,468);
insert into c values (50,7722197,11201,19994,3082);
insert into c values (27,1033675,346,3517,3457);
insert into c values (41,1733724,12601,12869,889);
insert into c values (31,475705,3893,6957,4087);
insert into c values (48,6632278,7629,18917,93);
insert into c values (92,5176991,19041,18322,2518);
insert into c values (88,3140152,2632,4016,1262);
insert into c values (30,7514996,5466,925,2302);
insert into c values (71,4865994,5191,3607,3266);
insert into c values (53,7889459,14248,10229,2217);
insert into c values (40,7353182,1133,19053,4119);
insert into c values (12,3003745,4100,3241,3869);
insert into c values (42,8901929,3511,16178,4942);
insert into c values (70,3937931,10773,4837,2044);
insert into c values (34,5329925,14157,12440,1958);
insert into c values (29,178067,15851,19538,2548);
insert into c values (74,2253572,9966,12020,3403);
insert into c values (91,8598975,19192,6629,3334);
insert into c values (44,3081265,17072,3538,4894);
insert into c values (25,4535573,4287,12762,1760);
insert into c values (5,6002232,13115,6546,1279);
insert into c values (60,2411970,12877,1005,290);
insert into c values (68,8868346,6899,6956,3079);
insert into c values (39,6550777,18969,17006,994);
insert into c values (91,3910446,11347,17870,966);
insert into c values (9,2184899,19206,12751,1142);
insert into c values (37,7863037,3216,10171,1147);
insert into c values (95,6841972,12370,19043,3196);
insert into c values (57,6170665,10809,7607,2784);
insert into c values (93,6074157,9524,13899,3390);
insert into c values (6,1211793,17207,19911,3243);
insert into c values (33,427005,19,11845,2883);
insert into c values (88,9997669,12039,3237,2795);
insert into c values (14,8467075,18888,11270,2092);
insert into c values (83,2661711,16220,10731,743);
insert into c values (35,804664,14975,3193,2173);
insert into c values (41,3833154,16261,8673,3221);
insert into c values (6,2785376,1245,16512,2895);
insert into c values (21,7838321,7978,19786,4523);
insert into c values (27,7810395,1731,3893,2536);
insert into c values (47,5668197,240,14980,1719);
insert into c values (22,4173619,290,13752,959);
insert into c values (18,3170986,14221,4959,226);
insert into c values (37,7319950,14627,6534,40);
insert into c values (47,5355841,4723,1399,4720);
insert into c values (16,5256365,6788,6793,1873);
insert into c values (94,7160789,7266,611,4297);
insert into c values (80,7970579,19390,17234,53);
insert into c values (3,9557405,14516,6795,3634);
insert into c values (74,1794804,10909,17707,203);
insert into c values (80,7953994,8328,10129,1187);
insert into c values (82,1660924,10338,16265,2722);
insert into c values (19,3909531,189,14613,1755);
insert into c values (33,4489705,17261,10170,4274);
insert into c values (49,3698189,8684,607,4750);
insert into c values (17,4777182,16743,7762,3943);
insert into c values (15,8318214,18520,29,3273);
insert into c values (1,6515841,10567,5770,2867);
insert into c values (75,8652995,12817,5322,1232);
insert into c values (58,8131807,10051,11314,626);
insert into c values (54,9045271,4525,1971,4803);
insert into c values (1,5356895,9861,19671,381);
insert into c values (76,1931281,13128,9110,1221);
insert into c values (96,8115327,8480,8975,2751);
insert into c values (91,8575530,4811,10320,973);
insert into c values (9,2561935,8506,9650,3391);
insert into c values (13,3683262,1494,1012,2961);
insert into c values (82,2425725,9212,6987,845);
insert into c values (52,4425385,4435,18072,1076);
insert into c values (55,80039,4162,18866,3350);
insert into c values (86,5015047,19290,4362,3053);
insert into c values (14,8616733,5768,16884,2606);
insert into c values (96,673287,16434,17712,2556);
insert into c values (81,4872809,5194,9651,1976);
insert into c values (15,606284,6650,1701,2838);
insert into c values (55,1586725,11072,18477,378);
insert into c values (7,5284007,14907,11551,2271);
insert into c values (50,7223561,13738,8827,4326);
insert into c values (86,9280978,14642,4126,758);
insert into c values (17,6058001,14679,12591,188);
insert into c values (48,3173253,17153,18771,4120);
insert into c values (94,1956463,15793,1125,3541);
insert into c values (92,6796845,140,10706,817);
insert into c values (0,7219458,5568,12575,2198);
insert into c values (26,420078,15073,417,1933);
insert into c values (42,7369978,8831,18376,4786);
insert into c values (54,4625673,5153,1414,4480);
insert into c values (25,1564669,11587,19151,2269);
insert into c values (10,7346756,8622,14245,2857);
insert into c values (30,7708103,777,16785,763);
insert into c values (49,7686340,8342,13708,3115);
insert into c values (5,1627613,15008,356,3425);
insert into c values (60,8581773,17735,1293,4964);
insert into c values (4,4458848,5446,16634,4277);
insert into c values (20,5649354,7691,11173,530);
insert into c values (48,450208,14980,4396,2984);
insert into c values (79,4616461,19949,19034,3315);
insert into c values (6,6952221,10545,8828,4687);
insert into c values (40,8672987,9477,5884,201);
insert into c values (79,455069,10267,4423,4766);
insert into c values (27,9546634,19991,11727,2802);
insert into c values (15,135613,3572,6313,2899);
insert into c values (46,1617829,19546,9292,2456);
insert into c values (43,4957723,8983,12373,114);
insert into c values (13,7933098,11260,19126,3294);
insert into c values (54,6294520,17857,3314,2822);
insert into c values (0,6352666,4889,11768,1087);
insert into c values (60,2689916,15891,5766,2020);
insert into c values (16,3484538,10538,13162,1425);
insert into c values (58,7296080,13698,11374,1804);
insert into c values (46,8822179,13290,7236,3274);
insert into c values (3,4289315,6762,6674,3252);
insert into c values (67,7592435,14316,13834,1073);
insert into c values (44,977671,9594,14119,500);
insert into c values (27,8853957,12969,665,1458);
insert into c values (1,4069923,10392,7600,1845);
insert into c values (32,3133030,6990,10662,3323);
insert into c values (76,6291716,2886,9576,3662);
insert into c values (53,6271612,16772,3549,227);
insert into c values (37,2795709,18588,11281,4564);
insert into c values (60,3173702,1244,5736,2883);
insert into c values (23,7892146,9656,6801,3914);
insert into c values (2,5932219,3223,7360,4165);
insert into c values (27,4428205,1561,16532,3371);
insert into c values (94,3356675,17021,12004,4124);
insert into c values (21,4262177,12043,13504,4825);
insert into c values (72,8171511,10248,9675,2242);
insert into c values (15,5603643,16719,13282,739);
insert into c values (96,4854224,6611,11413,970);
insert into c values (79,938198,11037,19831,4459);
insert into c values (84,5362564,11361,12073,616);
insert into c values (67,5820009,2232,6613,2122);
insert into c values (22,2758990,1189,5236,23);
insert into c values (31,3610282,3086,18066,3148);
insert into c values (8,4774211,15807,8229,3359);
insert into c values (90,5181377,9763,276,1552);
insert into c values (51,9502978,9084,1069,2965);
insert into c values (76,8163039,15499,932,42);
insert into c values (39,8800142,18164,8630,4808);
insert into c values (57,1926363,3236,1567,168);
insert into c values (92,4012734,11061,13120,215);
insert into c values (28,4844026,17753,3861,729);
insert into c values (79,4332351,19819,1054,3194);
insert into c values (52,1700153,13093,5476,1518);
insert into c values (2,1427158,9744,4587,2964);
insert into c values (29,316388,7823,8514,181);
insert into c values (67,2561912,6915,1219,180);
insert into c values (31,114635,9522,17455,65);
insert into c values (87,8645220,7745,10206,1495);
insert into c values (8,2845326,9947,10359,3102);
insert into c values (25,5053829,17951,8269,3674);
insert into c values (0,7556725,8635,9117,2611);
insert into c values (21,6805117,3228,11059,540);
insert into c values (72,2424751,4840,17262,4778);
insert into c values (21,8829892,5762,18648,436);
insert into c values (13,8764318,14594,7876,3819);
insert into c values (97,8281735,5442,2843,2818);
insert into c values (7,6549273,2484,118,1482);
insert into c values (96,2121516,3401,13026,582);
insert into c values (84,9268793,13637,16166,4449);
insert into c values (68,2234171,13713,2510,364);
insert into c values (49,2874769,6335,11234,1817);
insert into c values (19,2759791,16225,7470,2664);
insert into c values (40,565550,1535,15427,1649);
insert into c values (20,7721665,13767,19954,4625);
insert into c values (76,9017950,739,15815,2471);
insert into c values (40,2536829,13711,4544,1144);
insert into c values (24,1764145,15302,16001,446);
insert into c values (84,5925503,15465,7420,4429);
insert into c values (33,2179232,19824,19103,2900);
insert into c values (87,3602475,17500,2543,4403);
insert into c values (50,2959568,10726,4037,578);
insert into c values (13,9480843,14201,8271,2953);
insert into c values (73,1211410,7317,2119,2301);
insert into c values (89,1875552,13795,17622,3455);
insert into c values (87,4597578,12292,13284,2420);
insert into c values (97,2139359,6540,19452,534);
insert into c values (79,2608192,18571,8537,2057);
insert into c values (62,7344310,12116,1295,4066);
insert into c values (83,3087529,13706,440,1969);
insert into c values (89,3797731,13664,14116,3940);
insert into c values (42,2577786,14901,12519,1412);
insert into c values (81,7068122,13316,18893,1882);
insert into c values (61,7703710,12782,7696,3044);
insert into c values (89,3119523,47,11538,2936);
insert into c values (40,4508433,7582,2996,4841);
insert into c values (89,1096597,19319,5952,1726);
insert into c values (1,973960,7066,9492,4120);
insert into c values (71,5652773,9667,8280,2511);
insert into c values (41,7885095,1466,5579,1242);
insert into c values (60,7069054,10314,16304,1816);
insert into c values (50,3264986,2054,19822,3307);
insert into c values (69,636198,16503,12567,1191);
insert into c values (13,4286815,4568,14092,1157);
insert into c values (27,8881258,7399,7888,1263);
insert into c values (96,2729523,17525,12812,859);
insert into c values (2,7619149,15304,15077,3562);
insert into c values (14,6277582,190,12350,2707);
insert into c values (6,1115499,14733,10569,106);
insert into c values (20,1083793,16531,12848,1171);
insert into c values (61,5046493,9692,18554,244);
insert into c values (83,9306916,4301,13460,3802);
insert into c values (86,6239317,948,11684,486);
insert into c values (47,3429692,17719,19827,2104);
insert into c values (15,8982141,8668,7293,4641);
insert into c values (37,6044111,5354,5755,2126);
insert into c values (97,9663858,19802,14855,4213);
insert into c values (14,9449014,17898,81,3334);
insert into c values (11,8833101,3,3974,589);
insert into c values (54,7033326,14607,3089,4435);
insert into c values (56,951498,10238,13143,4901);
insert into c values (6,9446954,14532,6093,3145);
insert into c values (49,3649228,502,9695,3409);
insert into c values (19,1077130,9599,9727,2230);
insert into c values (64,3460733,18081,8137,2150);
insert into c values (69,446991,2218,13535,1914);
insert into c values (8,1769135,10152,15242,1656);
insert into c values (26,5400220,3753,9915,1359);
insert into c values (80,8245189,10581,1811,2970);
insert into c values (18,2050148,4819,6033,3566);
insert into c values (43,4982753,5895,12664,4526);
insert into c values (74,18969,19612,8722,1279);
insert into c values (34,9069601,10192,18163,4691);
insert into c values (97,9096570,16383,5147,3807);
insert into c values (79,4326646,12729,5669,1907);
insert into c values (84,6545269,18916,8120,3332);
insert into c values (45,7085087,3570,6848,3192);
insert into c values (80,48826,13970,8945,4880);
insert into c values (32,7723000,9702,10262,2393);
insert into c values (32,2395983,6367,2470,4574);
insert into c values (38,2380527,6739,8011,2737);
insert into c values (21,29131,3142,4712,2350);
insert into c values (72,4418281,10752,2492,3724);
insert into c values (18,4604607,18453,2006,4615);
insert into c values (46,3625665,3208,12029,1705);
insert into c values (1,1111805,14551,7317,3747);
insert into c values (53,556560,4788,4853,2448);
insert into c values (41,8916653,3358,8910,1659);
insert into c values (51,2338615,9730,18575,3413);
insert into c values (9,8262676,6337,4304,4258);
insert into c values (33,8036863,12218,8889,1023);
insert into c values (15,3939132,18744,17873,2510);
insert into c values (40,572871,18458,13076,946);
insert into c values (10,7919751,5311,4172,4977);
insert into c values (97,2717730,10551,16477,3130);
insert into c values (54,6251419,15424,11064,1806);
insert into c values (44,8311115,17522,4206,2513);
insert into c values (86,6457364,13754,13808,4820);
insert into c values (4,5688137,5706,3018,4070);
insert into c values (15,6247818,1976,864,1592);
insert into c values (52,9019528,12595,6954,4940);
insert into c values (92,7637841,6855,1995,4929);
insert into c values (71,7352868,6434,11619,469);
insert into c values (35,4778581,4805,1754,2369);
insert into c values (19,2744047,8202,3979,3129);
insert into c values (3,6227465,9313,10516,763);
